REGISTRY_ID,PRIMARY_NAME,LOCATION_ADDRESS,CITY_NAME,COUNTY_NAME,FIPS_CODE,POSTAL_CODE,CENSUS_BLOCK_CODE,LATITUDE83,LONGITUDE83,ACCURACY_VALUE,REF_POINT_DESC,HDATUM_DESC
110022523964,MIDSTREAM FUEL SERVICE LLC (GALVESTON),1300 COASTWIDE DR,GALVESTON,GALVESTON,48167,77554,4.82E+14,29.32483,-94.7872,500,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110022523991,MIDSTREAM FUEL SERVICE LLC (SABINE PASS),7680 S  FIRST AVE,SABINE PASS,JEFFERSON,48245,77655,4.82E+14,29.72075,-93.86733,30,CENTER OF A FACILITY OR STATION,NAD83
110022810573,BAYPORT PLANT,13000 BAYPARK RD,PASADENA,HARRIS,48201,77507-1104,4.82E+14,29.64174,-95.0654,30,CENTER OF A FACILITY OR STATION,NAD83
110022830409,A & A FERTILIZER LTD,NUMBER 1 GULF STATES RD.,BEAUMONT,JEFFERSON,48245,77701,4.82E+14,30.05833,-94.03694,NA,ACRES POINTS NOT REPRESENTED BY 101-107,NAD83
110022832675,PORTRAIT INNOVATIONS INC,5315 FM 1960 RD W STE D,HOUSTON,HARRIS,48201,77069,4.82E+14,29.981018,-95.510815,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110022832746,CENTRAL GREEN FACILITY HOUSTON,16602 CENTRAL GREEN BLVD,HOUSTON,HARRIS,48201,77032,4.82E+14,29.96141,-95.37609,30,CENTER OF A FACILITY OR STATION,NAD83
110022832791,INEOS PHENOL,2001 GULFWAY DR BLDG 1746,PORT ARTHUR,JEFFERSON,48245,77640-4534,4.82E+14,29.89174,-93.93542,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110022904945,AQUAFORM INC,8500 HWY 6 S,HOUSTON,HARRIS,48201,77083-5709,4.82E+14,29.68655,-95.64368,30,CENTER OF A FACILITY OR STATION,NAD83
110022925557,KANEKA TEXAS,6250 UNDERWOOD RD,PASADENA,HARRIS,48201,77507,4.82E+14,29.62061,-95.08714,30,CENTER OF A FACILITY OR STATION,NAD83
110023009689,GALENA PARK MARINE TERMINAL,12510 AMERICAN PETROLEUM RD.,GALENA PARK,HARRIS,48201,77547,4.82E+14,29.742222,-95.209722,25,ADMINISTRATIVE BUILDING,NAD83
110024035970,NALCO CO PLANT 106,7701 HIGHWAY 90A,SUGARLAND,FORT BEND,48157,77478-2121,4.82E+14,29.6192,-95.6375,NA,SE CORNER OF LAND PARCEL,NAD83
110024271786,EPOLP MARINE LOADING FACILITY,15602 JACINTOPORT BOULEVARD,HOUSTON,HARRIS,48201,77015-6533,4.82E+14,29.74939,-95.12361,30,CENTER OF A FACILITY OR STATION,NAD83
110024422409,SOLVAY CHEMICALS DEER PARK PLANT,1130 BATTLEGROUND RD,LA PORTE,HARRIS,48201,77571-9814,4.82E+14,29.717028,-95.085,25,POINT WHERE SUBSTANCE IS RELEASED,NAD83
110024422418,LINDE GAS NORTH AMERICA LLC,11603 STRANG RD,LA PORTE,HARRIS,48201,77571,4.82E+14,29.706291,-95.057016,25,CENTER OF FACILITY,NAD83
110024422472,COLONIAL TANK FARM,14713 W PORT ARTHUR RD,BEAUMONT,JEFFERSON,48245,77705,4.82E+14,29.972336,-94.053349,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110024599031,CRAY VALLEY BEAUMONT TX,11455 IH-10,BEAUMONT,JEFFERSON,48245,77705-7043,4.82E+14,29.979844,-94.215451,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110025330602,BP AMOCO CHEMICAL TEXAS CITY PLANT,INDUSTRIAL CANAL RD  PO BOX  568,TEXAS CITY,GALVESTON,48167,77592-0568,4.82E+14,29.364944,-94.904639,400,POINT WHERE SUBSTANCE IS RELEASED,NAD83
110025330620,MOTIVA - PORT ARTHUR TERMINAL,3901 TEXACO ISLAND RD,PORT ARTHUR,JEFFERSON,48245,77640,4.82E+14,29.831111,-93.957222,50,CENTER OF A FACILITY OR STATION,NAD83
110025333994,CENTURY ASPHALT LTD. ROSENBERG PLANT,835 HWY 36 N,ROSENBERG,FORT BEND,48157,77471,4.82E+14,29.564344,-95.829867,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110025334029,CENTURY ASPHALT LTD  KATY PLANT,27734 US HWY 90,KATY,WALLER,48473,77494-1033,4.85E+14,29.786,-95.85414,NA,NA,NAD83
110025334047,CENTURY ASPHALT LTD BAYTOWN FACILITY,4008 HWY 146,BAYTOWN,HARRIS,48201,77520,4.82E+14,29.76247,-94.92296,30,CENTER OF A FACILITY OR STATION,NAD83
110025334056,DUNA USA INC,4210 FM 1405,BAYTOWN,CHAMBERS,48071,77523,4.81E+14,29.715646,-94.915877,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110027375472,CHEMICAL SPECIALTIES INC,302 MIDWAY RD,FREEPORT,BRAZORIA,48039,77541,4.80E+14,28.95587,-95.33697,30,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110027376337,EASTMAN CHOCOLATE BAYOU,FM 2917,ALVIN,BRAZORIA,48039,775110000,4.80E+14,29.246667,-95.196389,NA,NA,NAD83
110027922657,FLOMIN INC,7500 FM 1405,BAYTOWN,CHAMBERS,48071,77523-8772,4.81E+14,29.7536,-94.8931,NA,CENTER OF FACILITY,NAD83
110028042507,OYSTER CREEK COGENERATION PLANT,2301 N BRAZOSPORT BLVD,FREEPORT,BRAZORIA,48039,77541,4.80E+14,28.980147,-95.342272,20,CENTER OF A FACILITY OR STATION,NAD83
110028042589,POWER STATION 3,2023 5TH AVE SOUTH,TEXAS CITY,GALVESTON,48167,77590,4.82E+14,29.37912,-94.924301,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110028042598,POWER STATION 4,2023 5TH AVE SOUTH,TEXAS CITY,GALVESTON,48167,77590-8465,4.82E+14,29.37912,-94.924301,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110028052461,POWER ISLAND,2.5 MI S OF FM 2917 ON FM 2004,ALVIN,BRAZORIA,48039,77512,4.80E+14,29.2293,-95.1952,NA,NA,NAD83
110028187049,BP AMOCO CHEMICAL COMPANY,2800 FM 519 E,TEXAS CITY,GALVESTON,48167,77592,4.82E+14,29.361045,-94.930351,1953,FACILITY CENTROID,NAD83
110028211888,BP CHEMICAL CO  TEXAS CITY PLANT A,FOOT OF 6TH STREET,TEXAS CITY,GALVESTON,48167,77592,4.82E+14,29.3677,-94.9086,NA,NA,NAD83
110031018100,TASKER MANUFACTURING CORP,13235 HWY 105 W,CONROE,MONTGOMERY,48339,77304,4.83E+14,30.346514,-95.562252,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110031267064,SHELL CHEMICAL,5900 HIGHWAY 225,DEER PARK,HARRIS,48201,77536,4.82E+14,29.722222,-95.126944,NA,CENTER OF A FACILITY OR STATION,NAD83
110031285231,TRIFECTA TRADING LLC,9400 FM 1405 RD,BAYTOWN,CHAMBERS,48071,77523,4.81E+14,29.688122,-94.891622,NA,NA,NAD83
110031291288,COVESTRO GULF COAST DISTRIBUTION CENTER,8406 FM 1405,BAYTOWN,HARRIS,48201,77523-9913,4.81E+14,29.769277,-94.897906,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110031298405,PORTRAIT INNOVATIONS,2735 TOWN CENTER BLVD N STE Q,SUGAR LAND,FORT BEND,48157,77479-2595,4.82E+14,29.594056,-95.621887,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110031302365,K-SOLV,1007 LAKESIDE DR,CHANNELVIEW,HARRIS,48201,77530,4.82E+14,29.76833,-95.1036,30,CENTER OF A FACILITY OR STATION,NAD83
110031316350,MASTER CHEMICAL,500 HWY 19,HUNTSVILLE,WALKER,48471,77342,4.85E+14,30.709166,-95.524166,NA,NA,NAD83
110031337202,WAL-MART DISTRIBUTION CENTER 7042,"4554 OSCAR NELSON, JR. DR",BAYTOWN,CHAMBERS,48071,77521,4.81E+14,29.715674,-94.91133,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110031338513,POLYONE,5110 HIGHWAY 146,SEABROOK,HARRIS,48201,77586,4.82E+14,29.58332,-95.028998,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110031374572,PORTRAIT INNOVATIONS,19419 GULF FWY STE 2,WEBSTER,HARRIS,48201,77598-2807,4.82E+14,29.542472,-95.143085,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110031409973,DIXIE CHEMICAL PLANT B,10601 BAY AREA BLVD,PASADENA,HARRIS,48201,77507,4.82E+14,29.612017,-95.050481,NA,CENTER OF A FACILITY OR STATION,NAD83
110031412512,MSO - HOUSTON DOWNTOWN,1110 MAIN ST,HOUSTON,HARRIS,48201,77022,4.82E+14,29.75587,-95.36587,30,CENTER OF A FACILITY OR STATION,NAD83
110031412521,FLO HOUSTON DC,4500 GULF FWY,HOUSTON,HARRIS,48201,77023,4.82E+14,29.726934,-95.336163,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110031428202,SHAWCOR BEAUMONT CEMENT PIPE COATING FACILITY,1555 GRAND ST,BEAUMONT,JEFFERSON,48245,777035611,4.82E+14,30.09641,-94.103025,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110031443196,WAYNE E GLENN ASSOCIATES INC,201 DOCK RD TANKS 511 AND 4002,TEXAS CITY,GALVESTON,48167,77592,4.82E+14,29.375474,-94.898004,4500,NA,NAD83
110031481750,HOUSTON LUBE PLANT,780 CLINTON DRIVE,GALENA PARK,HARRIS,48201,77547,4.82E+14,29.73252,-95.22322,30,CENTER OF A FACILITY OR STATION,NAD83
110032604652,SUNOCO LOGISTICS,2300 NORTH TWIN CITY,NEDERLAND,JEFFERSON,48245,77627,4.82E+14,29.98871,-94.00536,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110032621492,TEXAS UNITED CHEMICAL CO. LLC,4800 SAN FELIPE STREET,HOUSTON,HARRIS,NA,77056,4.82E+14,29.74935,-95.45805,30,CENTER OF A FACILITY OR STATION,NAD83
110032636002,WORLD ENERGY BIOX BIOFUELS,550 CLINTON DR,GALENA PARK,HARRIS,48201,77547,4.82E+14,29.732616,-95.21962,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110032744653,INTERGULF STRANG ROAD FACILITY,9400 STRANG RD,LA PORTE,HARRIS,48201,77571,4.82E+14,29.70201,-95.07491,30,CENTER OF A FACILITY OR STATION,NAD83
110032884911,EAST SITE BULK FUEL STORAGE FACILITY,8376 MONROE ROAD,HOUSTON,HARRIS,48201,77061-4132,4.82E+14,29.64814,-95.265,30,CENTER OF A FACILITY OR STATION,NAD83
110032884957,HOUSTON ASPHALT TERMINAL,7220 JW PEAVY ST,HOUSTON,HARRIS,48201,77011-1606,4.82E+14,29.74517,-95.29252,30,CENTER OF A FACILITY OR STATION,NAD83
110032911669,TEXAS CITY TANK FARM,1301 LOOP 197S,TEXAS CITY,GALVESTON,48167,77590,4.82E+14,29.369167,-94.911111,NA,CENTER OF A FACILITY OR STATION,NAD83
110032912258,PELICAN ISLAND STORAGE TERMINAL,3801 GTI BLVD. PELICAN ISLAND,GALVESTON,GALVESTON,48167,77554,4.82E+14,29.318207,-94.815093,150,PLANT ENTRANCE (GENERAL),NAD83
110032955853,VOPAK TERMINAL DEER PARK,2759 BATTLEGROUND RD,DEER PARK,HARRIS,48201,77536,4.82E+14,29.741274,-95.094018,NA,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110032992135,TRELLEBORG OFFSHORE US WEST LITTLE YORK FACILITY,3131 W LITTLE YORK RD,HOUSTON,HARRIS,48201,77091,4.82E+14,29.863465,-95.454075,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110032992215,GALENA PARK TERMINAL,12901 AMERICAN PETROLEUM RD,GALENA PARK,HARRIS,48201,77547,4.82E+14,29.74735,-95.20275,NA,CENTER OF A FACILITY OR STATION,NAD83
110032992563,SHELL OIL COMPANY,1313 W PASADENA FWY,PASADENA,HARRIS,48201,77506,4.82E+14,29.70891,-95.22452,30,CENTER OF A FACILITY OR STATION,NAD83
110033019301,AMPAC FINE CHEMICALS,914 S 16TH ST,LA PORTE,HARRIS,48201,77571,4.82E+14,29.654631,-95.035746,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033019338,KANEKA TEXAS CPVC PLANT,5800 UNDERWOOD RD,PASADENA,HARRIS,48201,77507,4.82E+14,29.6282,-95.0885,NA,CENTER OF FACILITY,NAD83
110033019436,TRELLEBORG OFFSHORE US WEST HARDY FACILITY,13827 W HARDY RD BUILDING B,HOUSTON,HARRIS,48201,77060-5302,4.82E+14,29.91504,-95.3764,30,CENTER OF A FACILITY OR STATION,NAD83
110033019454,STAFFORD TECHNOLOGY AND BUSINESS CENTER,12650 DIRECTORS DR,STAFFORD,FORT BEND,48157,774773788,4.82E+14,29.63529,-95.5912,30,CENTER OF A FACILITY OR STATION,NAD83
110033180769,HULL LPG TERMINAL,EAST HWY 834 OFF FM 770 HULL T,HULL,LIBERTY,48291,77564,4.83E+14,30.139444,-94.624444,NA,NA,NAD83
110033235513,AIR PRODUCTS BATTLEGROUND ROAD,2210 S BATTLEGROUND RD,LA PORTE,HARRIS,48201,775719478,4.82E+14,29.692467,-95.090859,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033255288,BOC GASES,5757A UNDERWOOD RD,PASADENA,HARRIS,48201,77507,4.82E+14,29.633361,-95.0719,NA,ACRES POINTS NOT REPRESENTED BY 101-107,NAD83
110033278067,BETTER BAGS INC,6419 TOLEDO ST,HOUSTON,HARRIS,48201,770086226,4.82E+14,29.78592,-95.42968,30,CENTER OF A FACILITY OR STATION,NAD83
110033279672,BEST PAK WAREHOUSE,1415 EAST LOOP N,HOUSTON,HARRIS,48201,770293439,4.82E+14,29.749998,-95.265428,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033314571,BENCHMARK ENERGY PRODUCTS MANVEL,21520 MORRIS AVE,MANVEL,BRAZORIA,NA,775783836,4.80E+14,29.460493,-95.336177,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033367336,HELMERICH & PAYNE IDC GREENSPORT PROJECT,13609 INDUSTRIAL RD,HOUSTON,HARRIS,48201,770156835,4.82E+14,29.755413,-95.188229,150,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033385414,BIODIESEL PLANT,4800 OLD PORT RD,GALVESTON,GALVESTON,NA,77550,4.82E+14,29.300833,-94.824166,NA,NA,NAD83
110033392905,BLANCHARD REFINING LAND TREATMENT FACILITY,PO BOX 401,TEXAS CITY,GALVESTON,48167,775920401,NA,NA,NA,NA,NA,NAD83
110033444850,BEAUMONT TERMINAL,1500' E INTX S THWY 366 & ST HWY 347,NEDERLAND,JEFFERSON,48245,77627,4.82E+14,29.997801,-93.983184,NA,CENTER OF A FACILITY OR STATION,NAD83
110033481006,A SCHULMAN LA PORTE,1300 MCCABE RD,LA PORTE,HARRIS,48201,775716137,4.82E+14,29.629528,-95.034194,25,POINT WHERE SUBSTANCE IS RELEASED,NAD83
110033482540,ALLEN GENOA ASPHALT PLANT,ALONG GALVESTON RD (SH 3) BETWEEN SHAVER ST AND GE,HOUSTON,HARRIS,48201,77034,4.82E+14,29.6275,-95.201944,NA,NA,NAD83
110033486555,AIR LIQUIDE AMERICA BEAUMONT CO2,US HIGHWAY 347,BEAUMONT,JEFFERSON,NA,77705,NA,NA,NA,NA,NA,NAD83
110033488330,ARISTECH CHEMICAL,8811 SPRANG ROAD,LAPORTE,HARRIS,NA,77572,NA,NA,NA,NA,NA,NAD83
110033528644,MOTIVA BEAUMONT TERMINAL,9406 W PORT ARTHUR RD,BEAUMONT,JEFFERSON,48245,777059293,4.82E+14,29.946666,-94.03761,NA,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033529750,BLUE GRASS CHEMICAL SPECIALTIES,16703 STEINHAGEN RD,CYPRESS,HARRIS,48201,774297152,4.82E+14,30.01558,-95.67224,30,CENTER OF A FACILITY OR STATION,NAD83
110033532657,BLUE RIDGE PLANT,5035 MCHARD RD,HOUSTON,FORT BEND,48157,770534231,4.82E+14,29.580322,-95.499403,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033536573,AIR LIQUIDE - LA PORTE ASU,11450 W FAIRMONT PKWY,LA PORTE,HARRIS,48201,775716000,4.82E+14,29.651494,-95.053576,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033566068,ARROW S COMPRESSOR MACHINING,7774 BRANIFF ST,HOUSTON,HARRIS,48201,770615120,4.82E+14,29.634327,-95.282168,150,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033566246,AUTOZONE 3510,4811 HIGHWAY 6,MISSOURI CITY,FORT BEND,48157,774593968,4.82E+14,29.579393,-95.580954,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033585234,ALMEDA LPG FACILITY,11650 ALMEDA RD,HOUSTON,HARRIS,48201,77045,4.82E+14,29.64827,-95.40581,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033595312,DIAMOND SHAMROCK REFINING & MARKETING,819 MAIN,MONT BELVIEU,CHAMBERS,48071,77580,4.81E+14,29.845426,-94.890236,150,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033623407,GREEN DIESEL HOUSTON PLANT 1,7601 AVENUE P,HOUSTON,HARRIS,48201,77012,4.82E+14,29.741727,-95.287285,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033685563,GALVESTON DEEP WATER FACILITY,1300 COASTWIDE DR,GALVESTON,GALVESTON,NA,77554,4.82E+14,29.32483,-94.7872,500,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033705408,JC DEVELOPMENT,31810 INDUSTRIAL PARK DRIVE,PINEHURST,MONTGOMERY,48339,77362-3897,4.83E+14,30.128,-95.65457,30,CENTER OF A FACILITY OR STATION,NAD83
110033706648,JAM DISTRIBUTING COMPANY,711 W BAY AREA BLVD,WEBSTER,HARRIS,48201,775984043,4.82E+14,29.54363,-95.13558,30,CENTER OF A FACILITY OR STATION,NAD83
110033729678,HOUSTON GLYCOL RECLAMATION FACILITY,3520 E BELT DR,HOUSTON,HARRIS,NA,770153247,4.82E+14,29.780602,-95.158118,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033740520,FM 529 ASPHALT PLANT,FROM THE INTERSECTON OF FM 529 AND US 290 GO 1 MI,HOUSTON,HARRIS,48201,77041,4.82E+14,29.8708,-95.5841,NA,NA,NAD83
110033745918,FIBERSPAR HOUSTON SITE,12239 FM 529 RD,HOUSTON,HARRIS,48201,770412805,4.82E+14,29.870505,-95.59296,NA,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033761873,GE HYDRIL MANUFACTURING HUMBLE PLANT,18000 HIGHWAY 59 N,HUMBLE,HARRIS,48201,773964520,4.82E+14,29.979583,-95.277181,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033767252,KEMPER VALVE FITTINGS CORP,5650 GUHN RD,HOUSTON,HARRIS,48201,770406135,4.82E+14,29.84728,-95.5146,30,CENTER OF A FACILITY OR STATION,NAD83
110033769410,HOLCOMB ENVIRONMENTAL OIL SERVICE,3540 CORDER ST,HOUSTON,HARRIS,48201,770215502,4.82E+14,29.68856,-95.37187,30,CENTER OF A FACILITY OR STATION,NAD83
110033778446,LEMONS MILLS INDUSTRIAL LOCATION,9363 INDUSTRIAL DR,NAVASOTA,GRIMES,48185,778689516,4.82E+14,30.369567,-96.084697,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033794945,FKP PASADENA GYPSUM PILE,1100 JEFFERSON RD,PASADENA,HARRIS,NA,77506,4.82E+14,29.74,-95.18,500,PLANT ENTRANCE (GENERAL),NAD83
110033810874,JOHNSTON POLYMER COMPANY INC,7116 BISSELL RD,MANVEL,BRAZORIA,48039,775784689,4.80E+14,29.46434,-95.3601,30,CENTER OF A FACILITY OR STATION,NAD83
110033810927,KATY PLANT,30603 HIGHWAY BLVD,KATY,WALLER,48473,774948206,4.85E+14,29.78614,-95.906382,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033838774,ALTIVIA HADEN ROAD COMPLEX,1632 HADEN RD,HOUSTON,HARRIS,48201,770156402,4.82E+14,29.76597,-95.18085,30,CENTER OF A FACILITY OR STATION,NAD83
110033860365,IN-LINE PLASTICS LC,8615 GOLDEN SPIKE LN,HOUSTON,HARRIS,48201,770863238,4.82E+14,29.90996,-95.50416,30,CENTER OF A FACILITY OR STATION,NAD83
110033861220,GREENSPORT INDUSTRIAL PARK,1755 FEDERAL RD,HOUSTON,HARRIS,48201,770156794,4.82E+14,29.758686,-95.212892,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033870648,HENRY SEALANTS DIVISION,1277 BOYLES ST,HOUSTON,HARRIS,48201,770207534,4.82E+14,29.76568,-95.29945,30,CENTER OF A FACILITY OR STATION,NAD83
110033874911,GAS INNOVATIONS,18005 E HIGHWAY 225,LA PORTE,HARRIS,48201,775713329,NA,NA,NA,NA,NA,NAD83
110033898094,GALVESTON BAY BIODIESEL,4828 OLD PORT INDUSTRIAL BLVD,GALVESTON,GALVESTON,48167,77551,4.82E+14,29.30111,-94.82306,NA,NA,NAD83
110033915994,KOCH PAVEMENT SOLUTIONS,GRIGSBY RD,PORT NECHES,JEFFERSON,48245,77651,NA,NA,NA,NA,NA,NAD83
110033935963,GPEX HOUSTON MANUFACTURING FACILITY,NA,HOUSTON,HARRIS,48201,77086,4.82E+14,29.935,-95.5011,NA,NA,NAD83
110033939246,HOUSTON POLYMERS TERMINAL,10925 HIGHWAY 225,LA PORTE,HARRIS,48201,775718718,4.82E+14,29.694198,-95.057766,150,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110033940118,JACOBSON WAREHOUSE COMPANY,9770 NEW CENTURY DR,PASADENA,HARRIS,48201,775071844,4.82E+14,29.64931,-95.08779,30,CENTER OF A FACILITY OR STATION,NAD83
110033949592,LIPETROL TECHNOLOGIES,527A GOODSON LOOP,PINEHURST,MONTGOMERY,48339,773622589,NA,NA,NA,NA,NA,NAD83
110033987639,HOCKLEY ASPHALT PLANT,PORTABLE UNITLOCATED IN THE SOUTHWEST QUADRANT OF,HOCKLEY,HARRIS,48201,77447,4.82E+14,30.0305,-95.8586,NA,NA,NAD83
110034006965,GENERON SYSTEMS,11985 FM 529 RD,HOUSTON,HARRIS,48201,770413011,4.82E+14,29.880056,-95.589951,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110034008776,LA PORT WEST PLANT,APPROX 0.5 MI W OF SENS RD ON HWY 225 W-BOUND FEED,LA PORTE,HARRIS,48201,77571,4.82E+14,29.694722,-95.058333,NA,NA,NAD83
110034011593,HOUSTON EAST ASPHALT FACILITY,9704 CLINTON DR,HOUSTON,HARRIS,48201,770294330,4.82E+14,29.732551,-95.256835,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110034017294,HOUSTON CRYOGENICS DIVISION ALAC,3543 W 12TH ST,HOUSTON,HARRIS,48201,770086005,4.82E+14,29.79158,-95.44237,30,CENTER OF A FACILITY OR STATION,NAD83
110034025828,KEMIRA WATER SOLUTIONS,8701 PARK PLACE BLVD,HOUSTON,HARRIS,48201,770172514,4.82E+14,29.69628,-95.26291,30,CENTER OF A FACILITY OR STATION,NAD83
110034061299,GYPSUM PILE,ON THE HOUSTON SHIP CHANNEL AT THE POINT WHERE JEF,PASADENA,HARRIS,48201,77506,4.82E+14,29.743333,-95.184444,NA,NA,NAD83
110034068265,HOUSTON AREA OFFICE,13020 DONEGAL WAY,HOUSTON,HARRIS,48201,770473712,4.82E+14,29.61903,-95.36009,30,CENTER OF A FACILITY OR STATION,NAD83
110034088314,KINDER MORGAN ARROW TERMINALS GALENA PARK FACILITY,920 MAYO SHELL RD,GALENA PARK,HARRIS,201,775473290,4.82E+14,29.723122,-95.244421,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110034092014,GREAT SOURTHERN LABORATORIES,10863 ROCKLEY RD,HOUSTON,HARRIS,48201,770993405,4.82E+14,29.665055,-95.570458,150,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110034099847,GSE LINING TECH,1340 E RICHEY RD,HOUSTON,HARRIS,48201,770733505,4.82E+14,29.996436,-95.387216,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110034101479,GENOA CONCRETE BATCH PLANT,9519 OLD GALVESTON RD,HOUSTON,HARRIS,NA,770343927,4.82E+14,29.625861,-95.200649,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110034102450,GENERAL CARGO TERMINAL,16800 PENINSULA ST,HOUSTON,HARRIS,48201,770156568,4.82E+14,29.746087,-95.107272,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110034105091,JACOBSON WAREHOUSE COMPANY,11427 HWY 225,LA PORTE,HARRIS,48201,77571,4.82E+14,29.692571,-95.052339,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110034197946,PORT ARTHUR DISTRIBUTION CENTER,7TH ST W,PORT ARTHUR,JEFFERSON,48245,77640,NA,NA,NA,NA,NA,NAD83
110034205189,15025 EAST FREEWAY,15025 INTERSTATE 10 E,BAYTOWN,HARRIS,48201,775208744,4.81E+14,29.828576,-94.821584,150,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110034205991,ROYCHEM ASSOCIATES,"GRANT AVENUE, TEXAS CITY, TX",TEXAS CITY,GALVESTON,NA,77590,NA,NA,NA,NA,NA,NAD83
110034210262,OCCIDENTAL CHEMICAL LA PORTE,"N OF MILLER CUT OFF, E OF BATTLE GROUND, LA PORTE,",LA PORTE,HARRIS,48201,77571,4.82E+14,29.733536,-95.071625,30,FACILITY CENTROID,NAD83
110034210636,CEDAR PROCESSING INC,3215 LONG BOUGH CT,HOUSTON,CHAMBERS,NA,770592825,4.82E+14,29.60706,-95.13317,30,CENTER OF A FACILITY OR STATION,NAD83
110034219664,CRANE ENERGY FLOW SOLUTIONS,9135 IRVINGTON BLVD,HOUSTON,MONTGOMERY,NA,770222339,4.82E+14,29.84298,-95.362671,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110034221624,POL-TEX,13830 HATCHERVILLE RD,MONT BELVIEU,CHAMBERS,48071,77580,4.81E+14,29.877849,-94.921406,150,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110034229911,NEW ENERGY FUELS,41095 PARK 290 DR BLDG B,WALLER,HARRIS,48201,774846689,4.85E+14,30.06863,-95.93703,30,CENTER OF A FACILITY OR STATION,NAD83
110034232060,CRP BALMORAL,3131 W LITTLE YORK RD,HOUSTON,HARRIS,48201,770911514,4.82E+14,29.863465,-95.454075,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110034255516,DENSO NORTH AMERICA HOUSTON FACILITY,18211 CHISHOLM TRL,HOUSTON,HARRIS,48201,770601110,4.82E+14,29.96505,-95.39927,30,CENTER OF A FACILITY OR STATION,NAD83
110034262152,VALERO CORNER STORE 2351,21689 HIGHWAY 35,SWEENY,BRAZORIA,39,774808502,4.80E+14,29.084209,-95.736462,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
110034274112,DE NEEF CONSTRUCTION CHEMICALS,5610 BRYSTONE DR,HOUSTON,HARRIS,48201,770417013,4.82E+14,29.84889,-95.57999,30,CENTER OF A FACILITY OR STATION,NAD83
110034285921,DEGAR FUEL SYSTEMS INC,23248 WOODY LN,PORTER,MONTGOMERY,48339,773656276,4.83E+14,30.084,-95.21561,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83
