REGISTRY_ID,postal_code,formatted_address,lat,lng,location_type,geocode_result,geocode_attempt
110070298694,77003,"2005 Canal St, Houston, TX 77003, USA",29.760024,-95.3487483,ROOFTOP,success,1
110070308095,77041,"4701 Blalock Rd, Houston, TX 77041, USA",29.8403609,-95.5246317,ROOFTOP,success,1
110070334362,77091,"5658 Wheatley St, Houston, TX 77091, USA",29.8485354,-95.4281176,ROOFTOP,success,1
110070337042,77590,"1301 Loop 197 S, Texas City, TX 77590, USA",29.3688933,-94.9133607,ROOFTOP,success,1
110070363214,77571,"10900 Strang Rd, La Porte, TX 77571, USA",29.700555,-95.0613429,ROOFTOP,success,1
110070364074,77627,"2300 N Twin City Hwy, Nederland, TX 77627, USA",29.9899615,-94.0031123,ROOFTOP,success,1
110070365318,77571,"100 Strang Rd, La Porte, TX 77571, USA",29.6917795,-95.0356901,ROOFTOP,success,1
110070366998,77507,"9900 Bayport Blvd, Pasadena, TX 77507, USA",29.6136224,-95.0603568,ROOFTOP,success,1
110070368589,77550,"4800 Old Port Industrial, Galveston, TX 77550, USA",29.3071319,-94.8217965,ROOFTOP,success,1
110070368851,77571,"1818 Independence Pkwy, La Porte, TX 77571, USA",29.7282872,-95.0892669,ROOFTOP,success,1
110070373940,77531,"Hwy 288 B @ Timbercreek Dr, Richwood, TX 77531, USA",29.0359153,-95.3991767,GEOMETRIC_CENTER,success,1
110070375269,77507,"11450 W Fairmont Pkwy, Pasadena, TX 77507, USA",29.6477264,-95.0559451,ROOFTOP,success,1
110070376092,77705,"3795 Stone Oak Dr, Beaumont, TX 77705, USA",30.0367735,-94.1210744,ROOFTOP,success,1
110070379462,77503,"Pasadena Fwy, Pasadena, TX 77503, USA",29.7119671,-95.1540876,GEOMETRIC_CENTER,success,1
110070380556,77040,"6911 Fairbanks North Houston Rd, Houston, TX 77040, USA",29.8685866,-95.5261342,ROOFTOP,success,1
110070435102,77029,"1815 Turning Basin Dr # 240, Houston, TX 77029, USA",29.752739,-95.2668631,ROOFTOP,success,1
110070435166,77040,"7301 Security Way, Jersey Village, TX 77040, USA",29.8754314,-95.5570114,ROOFTOP,success,1
110070435174,77064,"9851 Fallbrook Pines, Houston, TX 77064, USA",29.9208474,-95.5346616,ROOFTOP,success,1
110070435215,77029,"1220 McCarty St, Houston, TX 77029, USA",29.7671047,-95.2845342,ROOFTOP,success,1
110070435223,77541,"4057 TX-332, Freeport, TX 77541, USA",28.979143,-95.3318315,ROOFTOP,success,1
110070454213,77541,"2301 N Brazosport Blvd b 7701, Freeport, TX 77541, USA",28.9871482,-95.3784966,ROOFTOP,success,1
110070498744,77015,"15855 Jacintoport Blvd, Houston, TX 77015, USA",29.7498101,-95.1227679,ROOFTOP,success,1
110070507083,77705,"2366 Sulphur Plant Rd, Beaumont, TX 77705, USA",30.0323012,-94.0515481,ROOFTOP,success,1
110070516144,77478,"1113 Gillingham Ln A, Sugar Land, TX 77478, USA",29.6412835,-95.6167693,ROOFTOP,success,1
110070520804,77640,"2450 Gulfway Dr, Port Arthur, TX 77640, USA",29.8954228,-93.9317667,ROOFTOP,success,1
110070525259,77541,"2301 N Brazosport Blvd, Freeport, TX 77541, USA",28.9871482,-95.3784966,ROOFTOP,success,1
110070527900,77480,"8985 County Rd 359 #8985, Sweeny, TX 77480, USA",29.0680056,-95.735644,ROOFTOP,success,1
110070557810,77073,"910 Rankin Rd, Houston, TX 77073, USA",29.9644532,-95.3951004,ROOFTOP,success,1
110070557969,77571,"11605 Strang Rd, La Porte, TX 77571, USA",29.7024365,-95.0550286,ROOFTOP,success,1
110070558426,77541,"2301 N Brazosport Blvd b7701, Freeport, TX 77541, USA",28.9871482,-95.3784966,ROOFTOP,success,1
110070602361,77085,"5615 W Fuqua St d, Houston, TX 77085, USA",29.608434,-95.472994,ROOFTOP,success,1
110070615797,77541,"4057 TX-332, Freeport, TX 77541, USA",28.979143,-95.3318315,ROOFTOP,success,1
110070626827,77049,"16950 Wallisville Rd, Houston, TX 77049, USA",29.8205224,-95.1236838,ROOFTOP,success,1
110070628300,77023,"1875 S Lockwood Dr, Houston, TX 77023, USA",29.729329,-95.3344425,RANGE_INTERPOLATED,success,1
110070633527,77541,"4057 TX-332, Freeport, TX 77541, USA",28.979143,-95.3318315,ROOFTOP,success,1
110070633528,77511,"2004 Hill Rd, Alvin, TX 77511, USA",29.4091639,-95.2470604,RANGE_INTERPOLATED,success,1
110070671732,77523,"8500 W Bay Rd, Baytown, TX 77523, USA",29.7458275,-94.9151186,ROOFTOP,success,1
110070672299,77713,"11455 I-10, Beaumont, TX 77713, USA",29.97741,-94.2164512,ROOFTOP,success,1
110070675765,77541,"Midway Rd, Texas 77541, USA",28.9555025,-95.3369783,GEOMETRIC_CENTER,success,1
110070676912,77512,"Alvin, TX 77512, USA",29.4187707,-95.2390673,APPROXIMATE,success,1
110070686490,77493,"28420 W Ten Blvd., Katy, TX 77493, USA",29.7792297,-95.8561566,ROOFTOP,success,1
110070716064,77396,"8541 E N Belt, Humble, TX 77396, USA",29.9401188,-95.2592627,ROOFTOP,success,1
110070789259,77530,"16518 De Zavalla Rd, Channelview, TX 77530, USA",29.7620291,-95.0990971,RANGE_INTERPOLATED,success,1
110070790674,77619,"6501 Hogaboom Rd, Groves, TX 77619, USA",29.9646572,-93.9342953,GEOMETRIC_CENTER,success,1
110070791092,77541,"Freeport, TX 77541, USA",29.0119861,-95.2893433,APPROXIMATE,success,1
110070793791,77478,"12900 W Airport Blvd, Sugar Land, TX 77478, USA",29.647756,-95.612009,ROOFTOP,success,1
110070801659,77380,"2319 Timberloch Pl h, The Woodlands, TX 77380, USA",30.1591345,-95.4732757,ROOFTOP,success,1
110070801660,77523,"5121 Ameriport Pkwy, Baytown, TX 77523, USA",29.7739286,-94.8875256,ROOFTOP,success,1
110070813779,NA,"15916 FM 2004, Texas, USA",29.2269949,-95.1920061,RANGE_INTERPOLATED,success,1
110070819603,77571,"10207 Strang Rd, La Porte, TX 77571, USA",29.7016801,-95.0682052,ROOFTOP,success,1
110070826640,77064,"16225 Tomball Pkwy a, Houston, TX 77064, USA",29.9453419,-95.5286888,ROOFTOP,success,1
110070827820,77536,"5900 Hwy 225, Deer Park, TX 77536, USA",29.7128849,-95.1220456,ROOFTOP,success,1
110070830066,77047,"3031 S Sam Houston Pkwy E, Houston, TX 77047, USA",29.6001192,-95.3776904,ROOFTOP,success,1
110070835766,77520,"5000 Bayway Dr, Baytown, TX 77520, USA",29.7404465,-95.024826,ROOFTOP,success,1
110070838669,77449,"22525 Clay Rd, Katy, TX 77449, USA",29.8292521,-95.7678394,ROOFTOP,success,1
110070863213,77523,"5121 Ameriport Pkwy h, Baytown, TX 77523, USA",29.7739286,-94.8875256,ROOFTOP,success,1
110070863245,77095,"22008 N Berwick Dr, Houston, TX 77095, USA",29.9295804,-95.6433305,ROOFTOP,success,1
110070864284,77571,"1230 Independence Pkwy, La Porte, TX 77571, USA",29.7191601,-95.089072,ROOFTOP,success,1
110070868473,77064,"9155 Derrington Rd #9155, Houston, TX 77064, USA",29.9205916,-95.5364656,ROOFTOP,success,1
110070870644,77515,"1508 E Cedar St, Angleton, TX 77515, USA",29.1685178,-95.4137546,ROOFTOP,success,1
110070879004,77713,"12060 US-90, Beaumont, TX 77713, USA",30.0602067,-94.242114,RANGE_INTERPOLATED,success,1
110070882039,77571,"Miller Cut Off Rd, Texas 77571, USA",29.7136299,-95.0686127,GEOMETRIC_CENTER,success,1
110070887224,NA,"LA-1, Louisiana, USA",31.0569968,-92.02754,GEOMETRIC_CENTER,success,1
110070887225,77049,"7101 Miller Rd 2, Houston, TX 77049, USA",29.8254082,-95.1430639,ROOFTOP,success,1
110070887227,77547,"407 Clinton Dr, Galena Park, TX 77547, USA",29.7367977,-95.2227526,GEOMETRIC_CENTER,success,1
110070887513,NA,"15916 FM 2004, Texas, USA",29.2269949,-95.1920061,RANGE_INTERPOLATED,success,1
110070888286,77536,"Hwy 225, Deer Park, TX 77536, USA",29.7114642,-95.121986,GEOMETRIC_CENTER,success,1
110070889524,77532,"16503 Ramsey Rd, Crosby, TX 77532, USA",29.9229839,-95.0540138,GEOMETRIC_CENTER,success,1
110070932452,77480,"8985 County Rd 359, Sweeny, TX 77480, USA",29.0680056,-95.735644,ROOFTOP,success,1
110070935626,77571,"100 Strang Rd, La Porte, TX 77571, USA",29.6917795,-95.0356901,ROOFTOP,success,1
110070935704,77507,"9602 Bayport Blvd, Pasadena, TX 77507, USA",29.626104,-95.067727,ROOFTOP,success,1
110070942904,77489,"1023 Buffalo Run, Missouri City, TX 77489, USA",29.6118534,-95.5165701,ROOFTOP,success,1
110070946720,77507,"10611 Red Bluff Rd, Pasadena, TX 77507, USA",29.6092595,-95.073572,ROOFTOP,success,1
110071042124,77536,"2525 Independence Pkwy, Deer Park, TX 77536, USA",29.7363509,-95.0920623,ROOFTOP,success,1
110071043824,77015,"2701 Appelt Dr, Houston, TX 77015, USA",29.769687,-95.148447,ROOFTOP,success,1
110071046351,77642,"7600 32nd St, Port Arthur, TX 77642, USA",29.9602411,-93.8884417,GEOMETRIC_CENTER,success,1
110071071864,77590,"FM 519, Texas City, TX 77590, USA",29.3584312,-94.9450881,GEOMETRIC_CENTER,success,1
110071074818,77041,"5215 Campbell Rd, Houston, TX 77041, USA",29.8455529,-95.5326532,ROOFTOP,success,1
110071075811,77545,"2303 Hurricane Ln, Fresno, TX 77545, USA",29.5462714,-95.4995574,ROOFTOP,success,1
110071140323,77389,"22300 Northcrest Dr, Spring, TX 77389, USA",30.089831,-95.5131316,ROOFTOP,success,1
110071140326,77064,"11311 N Gessner Rd, Houston, TX 77064, USA",29.9409794,-95.5496885,ROOFTOP,success,1
110071140341,77541,"2301 N Brazosport Blvd a 2813, Freeport, TX 77541, USA",28.9871482,-95.3784966,ROOFTOP,success,1
110071140342,77478,"1005 Industrial Blvd, Sugar Land, TX 77478, USA",29.6408898,-95.608303,ROOFTOP,success,1
110071159352,77536,"1900 Tidal Rd, Deer Park, TX 77536, USA",29.731585,-95.1041234,ROOFTOP,success,1
110071159551,77627,"6001 Hwy 366, Nederland, TX 77627, USA",29.9866257,-93.9944462,RANGE_INTERPOLATED,success,1
110071159763,77512,"Alvin, TX 77512, USA",29.4187707,-95.2390673,APPROXIMATE,success,1
110071159860,77547,"407 Clinton Dr, Galena Park, TX 77547, USA",29.7367977,-95.2227526,GEOMETRIC_CENTER,success,1
110071159899,77536,"5900 Hwy 225 #8a, Deer Park, TX 77536, USA",29.7128849,-95.1220456,ROOFTOP,success,1
110071160095,77627,"6350 N Twin City Hwy, Nederland, TX 77627, USA",30.0164211,-94.0320959,ROOFTOP,success,1
110071160421,77503,"Hwy 225, Pasadena, TX 77503, USA",29.7120826,-95.1524181,GEOMETRIC_CENTER,success,1
110071160743,77568,"2800 FM 519, La Marque, TX 77568, USA",29.3604985,-94.9288976,ROOFTOP,success,1
110071161653,77507,"12222 Port Rd, Pasadena, TX 77507, USA",29.6024049,-95.0166614,ROOFTOP,success,1
110071161725,77530,"Channelview, TX 77530, USA",29.7945258,-95.1119407,APPROXIMATE,success,1
110071162173,77507,"12212 Port Rd, Pasadena, TX 77507, USA",29.6027969,-95.0158487,ROOFTOP,success,1
110071162250,77713,"11440 US-90, Beaumont, TX 77713, USA",30.0694798,-94.2294908,GEOMETRIC_CENTER,success,1
110071162497,77530,"Channelview, TX 77530, USA",29.7945258,-95.1119407,APPROXIMATE,success,1
110071175656,77507,"Bayport Blvd, Texas 77507, USA",29.6160395,-95.0599018,GEOMETRIC_CENTER,success,1
110071192960,77024,"8560 Katy Fwy #200, Houston, TX 77024, USA",29.7863219,-95.4960112,ROOFTOP,success,1
110071256767,77541,"County Rd 242, Texas 77541, USA",28.9131899,-95.378246,GEOMETRIC_CENTER,success,1
